Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-10-30,120.983,121.445,120.879,121.353
2019-10-31,121.355,121.463,120.279,120.476
2019-11-01,120.472,120.934,120.357,120.803
2019-11-04,120.847,121.102,120.759,120.785
2019-11-05,120.794,121.301,120.697,120.896
2019-11-06,120.913,120.915,120.477,120.611
2019-11-07,120.6,121.114,120.142,120.782
2019-11-08,120.787,120.876,120.22,120.372
2019-11-11,120.382,120.422,120.073,120.314
2019-11-12,120.316,120.639,119.949,119.996
2019-11-13,119.993,120.179,119.585,119.74
2019-11-14,119.737,119.809,119.249,119.48
2019-11-15,119.473,120.31,119.466,120.259
2019-11-18,120.206,120.687,120.098,120.314
2019-11-19,120.311,120.499,120.005,120.251
2019-11-20,120.255,120.399,119.857,120.127
2019-11-21,120.126,120.571,119.943,120.16
2019-11-22,120.16,120.462,119.668,119.749
2019-11-25,119.815,120.116,119.789,119.983
2019-11-26,119.986,120.251,119.92,120.222
2019-11-27,120.217,120.594,120.062,120.549
2019-11-28,120.554,120.607,120.329,120.591
2019-11-29,120.588,120.757,120.413,120.591
2019-12-02,120.705,121.02,120.523,120.799
2019-12-03,120.802,120.976,120.247,120.392
2019-12-04,120.394,120.804,120.103,120.596
2019-12-05,120.599,120.886,120.558,120.764
2019-12-06,120.763,120.788,120.006,120.067
2019-12-09,120.083,120.268,119.994,120.145
2019-12-10,120.145,120.697,120.12,120.696
2019-12-11,120.694,120.93,120.377,120.849
2019-12-12,120.832,122.565,120.76,122.449
2019-12-13,122.371,122.651,121.467,121.543
2019-12-16,121.71,122.232,121.656,122.102
2019-12-17,122.082,122.459,121.933,122.134
2019-12-18,122.138,122.164,121.736,121.809
2019-12-19,121.812,122.05,121.425,121.677
2019-12-20,121.675,121.7,121.193,121.273
2019-12-23,121.261,121.361,121.092,121.33
2019-12-24,121.328,121.406,121.098,121.24
2019-12-26,121.322,121.784,121.313,121.589
2019-12-27,121.59,122.44,121.494,122.301
